Channel Wavelength(nm) Current BackGround Spectrum1 Spectrum2 Spectrum3 Spectrum4 Spectrum5 Spectrum6 Spectrum7 Spectrum8 Spectrum9 Spectrum10 Spectrum11 Spectrum12 
0 173,78 -7 350 3 5 -7 -1 16 4 -14 -9 -14 -7 -10 -7 
1 174,04 5 359 2 -4 -5 -4 -12 -17 9 13 -2 -9 -7 5 
2 174,31 -4 336 1 -3 -8 17 -5 -1 3 -4 0 9 -5 -4 
3 174,58 4 329 -4 8 17 12 -11 6 0 5 7 -5 20 4 
4 174,84 15 338 -13 8 8 1 4 -14 -13 -7 18 -9 1 15 
5 175,11 -15 353 -4 -19 -11 -1 8 2 -5 -9 1 -14 -8 -15 
6 175,38 -4 335 -3 15 14 14 7 27 14 9 -9 0 14 -4 
7 175,64 -13 354 -14 -2 6 1 11 9 -10 8 -17 -17 -11 -13 
8 175,91 3 338 5 7 12 -3 11 -13 7 -3 -4 4 12 3 
9 176,17 -3 345 8 2 5 -4 2 8 6 8 11 -2 18 -3 
10 176,44 5 354 -14 3 -11 6 -2 3 5 10 1 -6 -5 5 
11 176,71 8 342 9 5 -12 2 2 -1 7 6 -3 -9 -3 8 
12 176,97 -2 342 -6 -8 -9 6 -1 0 21 32 -2 15 -8 -2 
13 177,24 -4 347 9 10 -1 3 2 7 -21 -15 19 14 10 -4 
14 177,51 -9 341 -10 -1 7 10 0 -7 4 -5 3 9 -9 -9 
15 177,77 5 346 7 -1 1 9 -5 -13 17 -5 6 19 15 5 
16 178,04 7 347 -16 0 9 5 0 -2 4 1 -1 1 -8 7 
17 178,3 6 349 -17 14 -22 -8 -3 -2 -9 -15 -14 -3 -1 6 
18 178,57 8 340 4 3 3 15 7 -12 -13 18 -5 3 16 8 
19 178,84 1 358 0 -11 -9 -13 2 3 12 -3 1 3 1 1 
20 179,1 1 343 0 3 8 -12 -11 2 5 16 0 14 5 1 
21 179,37 4 347 0 5 -20 6 -10 -11 18 2 -15 -12 -1 4 
22 179,64 1 347 3 4 -8 -8 10 21 9 10 -4 -9 -2 1 
23 179,9 11 337 -7 -4 17 14 -7 2 -2 0 -6 3 7 11 
24 180,17 3 353 7 1 4 8 3 0 22 -6 3 17 2 3 
25 180,43 8 346 18 3 -2 -3 21 19 9 1 9 6 2 8 
26 180,7 -4 340 11 6 9 1 1 15 11 6 1 16 0 -4 
27 180,97 10 340 8 -2 3 -1 4 12 -5 5 -1 5 -11 10 
28 181,23 14 344 -5 2 0 -10 1 -7 -8 0 5 12 -4 14 
29 181,5 7 359 -2 -3 -2 3 14 2 -5 12 13 9 9 7 
30 181,77 8 351 4 10 -5 12 14 -13 -8 -3 -1 19 -6 8 
31 182,03 15 338 3 16 8 2 6 15 9 5 4 -4 -13 15 
32 182,3 2 350 -9 -14 12 -9 -4 10 3 21 -5 8 14 2 
33 182,56 11 348 -10 5 1 7 11 3 5 2 -19 12 15 11 
34 182,83 6 344 -10 9 -12 4 -1 -4 -14 -7 -5 3 9 6 
35 183,1 7 344 6 -4 5 0 0 10 11 11 -21 1 7 7 
36 183,36 8 346 -8 -18 0 3 -7 -9 14 -12 5 9 6 8 
37 183,63 -16 343 -12 -4 2 11 9 -1 -7 5 -2 -7 -6 -16 
38 183,9 -11 342 -3 -5 0 4 10 -7 17 -9 -11 -5 8 -11 
39 184,16 7 352 -9 -15 2 2 22 -16 6 -11 -5 27 4 7 
40 184,43 -2 352 19 14 4 9 12 5 2 -2 -1 7 4 -2 
41 184,69 12 344 -3 -2 -4 6 -4 -18 1 1 -9 -6 12 12 
42 184,96 -8 344 -15 15 -1 -17 11 0 -1 -8 1 -2 0 -8 
43 185,23 -12 348 8 8 4 -1 -1 1 5 -18 -8 4 13 -12 
44 185,49 -15 349 -15 -5 5 -7 10 -17 -9 2 3 -4 -10 -15 
45 185,76 -3 353 26 13 1 4 -1 -10 4 5 -2 6 6 -3 
46 186,03 -10 332 12 -4 3 21 13 -10 8 8 18 -4 16 -10 
47 186,29 -2 329 5 16 8 -12 27 -7 6 2 1 -20 -13 -2 
48 186,56 11 358 1 0 -11 -12 -5 6 8 17 -5 14 -11 11 
49 186,82 -6 344 14 2 11 18 0 18 22 10 9 6 31 -6 
50 187,09 -2 338 9 -9 1 23 3 5 0 -1 -1 2 -9 -2 
51 187,36 6 341 10 -2 8 10 -10 0 1 1 8 6 1 6 
52 187,62 5 342 -9 -1 7 -4 2 10 9 2 7 2 9 5 
53 187,89 5 356 1 -3 11 0 6 11 13 10 -2 9 1 5 
54 188,16 6 354 9 4 -9 -17 -6 1 -1 4 -6 7 14 6 
55 188,42 -8 343 5 0 -17 -4 -4 11 6 3 7 3 -4 -8 
56 188,69 15 350 1 1 -1 7 12 0 -1 2 10 12 -5 15 
57 188,95 -3 349 1 -13 8 7 -5 2 1 -16 2 2 15 -3 
58 189,22 4 353 2 14 9 -5 -11 6 -1 5 -7 -5 -6 4 
59 189,49 -4 335 -5 14 3 -5 -5 -7 -8 -4 -6 13 14 -4 
60 189,75 -4 361 2 11 2 -4 5 2 10 -18 18 -8 -9 -4 
61 190,02 4 361 -14 -15 25 2 -5 -3 -5 -4 4 9 12 4 
62 190,29 -5 360 4 -10 -1 -6 -7 4 -14 -1 7 -1 3 -5 
63 190,55 2 336 -8 4 2 -2 2 -1 9 16 -5 -1 1 2 
64 190,82 -15 347 -11 4 2 -14 12 -4 -21 8 -16 -12 0 -15 
65 191,08 -1 346 -5 -5 -6 0 4 16 14 -10 7 0 -8 -1 
66 191,35 4 340 -6 -1 7 0 10 -18 10 18 -5 -10 0 4 
67 191,62 4 340 -5 1 6 -7 -3 -10 -5 -7 0 -3 6 4 
68 191,88 29 368 -7 13 -5 11 -15 0 -6 7 -4 1 4 29 
69 192,15 3 350 -2 11 2 -16 -2 -1 16 4 5 -19 14 3 
70 192,42 19 340 5 -3 5 14 0 14 3 4 1 2 -2 19 
71 192,68 5 328 -13 17 4 1 5 -7 -5 -5 9 -1 -7 5 
72 192,95 -9 352 6 12 -17 12 -13 -6 18 -2 -18 25 17 -9 
